,Date,name,contract,Delegator APR,Validator APR,Stake Balance,Base Stake,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
6656,2022-05-20,WAVENODE,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,11.99,11.99,7780992472735743292174,5000000000000000000000,0.06,1500.0,13000000000000000000000,2780992472735743292174,2,3.0,634.0,wavenode,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,,100,240,0.0
6657,2022-05-20,Trust Staking Switzerland,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,12.14,12.14,7425921243530146349667,5000000000000000000000,0.06,1500.0,14000000000000000000000,2425921243530146349666,2,5.0,406.0,truststakingsw,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Switzerland,104,240,0.0
6658,2022-05-20,Elrond Philippines Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,13.59,13.59,7371090023797462966213,5000000000000000000000,0.06,500.0,7371000000000000000000,2370964729467105172460,2,3.0,392.0,zillabytes,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,,105,240,0.0
6659,2022-05-20,Nic Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,12.24,12.24,7198936855598413338662,5000000000000000000000,0.05,1500.0,8000000000000000000000,2198906938066888072418,2,6.0,296.0,nictherick,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Germany,106,240,0.0
6660,2022-05-20,ImpactStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,12.77,12.77,6999806354355061498171,5000000000000000000000,0.05,1200.0,7000000000000000000000,1999793916315831716698,2,3.0,686.0,impactstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,Planet Earth,107,240,0.0
6661,2022-05-20,XQ Company,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,12.51,12.51,6655772489804695093449,2500000000000000000000,0.05,100.0,7500000000000000000000,4155772489804695093449,1,1.0,493.0,xqcompany,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,,108,120,1.0
6662,2022-05-20,Honest Scales Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,10.79,10.79,6468304789628566081088,2500000000000000000000,0.05,1500.0,10000000000000000000000,3968304789628566081088,1,1.0,109.0,honestscales,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,,109,120,0.0
6663,2022-05-20,art3mis.cloud,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,12.85,12.85,5700923895775371437268,2500000000000000000000,0.04,100.0,5700000000000000000000,3200923895775371437268,1,1.0,411.0,art3mis,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,,110,120,0.0
6664,2022-05-20,Xylius,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,11.89,11.89,5214255966505722762044,5000000000000000000000,0.04,2500.0,5700000000000000000000,214255966505722762044,2,2.0,73.0,xylius,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,,111,240,0.0
6665,2022-05-20,goldtree,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,15.82,15.82,2625000000000000000000,5000000000000000000000,0.04,0.0,2625000000000000000000,154000000000000000000,2,1.0,6.0,goldtree,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,"Germany, Europe",112,240,1.0
6666,2022-05-20,NTH Inc,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,12.0,12.0,4984517358367387460254,2500000000000000000000,0.04,1000.0,4985000000000000000000,2484517358367387460254,1,2.0,493.0,nethus,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,Romania,118,120,1.0
6667,2022-05-20,Ape Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,11.86,11.86,4797063237180905584333,2500000000000000000000,0.03,1175.0,5500000000000000000000,2297063237180905584333,1,1.0,260.0,apestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,"The Elrond Blockchain, thus everywhere!",119,120,0.0
6668,2022-05-20,Trust Staking RO,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,13.47,13.47,4742366767573976176384,2500000000000000000000,0.03,0.0,4742000000000000000000,2242366767573976176384,1,1.0,551.0,truststakingro,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Romania,120,120,0.0
6669,2022-05-20,Mr.Reboot,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,13.92,13.92,4099996896430650243808,2500000000000000000000,0.03,10.0,4100000000000000000000,1599996896430650243808,1,2.0,481.0,newstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,,135,120,1.0
6670,2022-05-20,Trust the Netherlands,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,12.09,12.09,3765118472694359166023,2500000000000000000000,0.03,1500.0,0,1265118472694359166023,1,1.0,239.0,truststakingne,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,The Netherlands,175,120,1.0
6671,2022-05-20,PXR Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk8llllssp7z7y,14.29,14.29,3699999113739375961752,2500000000000000000000,0.03,0.0,3700000000000000000000,1199999113739375961752,1,1.0,28.0,pxr_staking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk8llllssp7z7y,,209,120,1.0
6672,2022-05-20,Cryptobizz,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhhllllsgpguss,12.44,12.44,3387185666997271725525,2500000000000000000000,0.02,1500.0,10000000000000000000000,887185666997271725525,1,1.0,239.0,cryptobizz,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhhllllsgpguss,Sibiu,211,120,1.0
6673,2022-05-20,FriendsStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,13.65,13.65,2999389679469849910165,2500000000000000000000,0.02,1000.0,3000000000000000000000,499389679469849910165,1,1.0,113.0,friendsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,,231,120,1.0
6674,2022-05-20,Swigs Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqahllllslcfrkx,0.0,0.0,2777186619055185833662,2500000000000000000000,0.02,1500.0,0,277186619055185833662,1,2.0,13.0,swigsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqahllllslcfrkx,Switzerland,241,0,1.0
6675,2022-05-20,ð¨ðµ Kevin â¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdlllllszljs2d,9.35,9.35,2744899600337457129123,2500000000000000000000,0.02,4000.0,0,244899600337457129123,1,1.0,44.0,kevinlallement,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdlllllszljs2d,France,245,120,0.0
6676,2022-05-20,Fab Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq78llllsm0hnpx,0.0,0.0,2505000000000000000000,2500000000000000000000,0.02,1000.0,6750000000000000000000,5000000000000000000,1,1.0,2.0,fabstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq78llllsm0hnpx,,295,0,1.0
6677,2022-05-22,Elrond Community Delegation ð,,,,,2120000000000000000000000,24.93,,,914999999999999983221984,848,,,elrondcom,,,,1,104760,
6678,2022-05-22,Just Mining,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,12.76,12.76,661014918283968399627344,560000000000000000000000,5.43,1650.0,660999810000000000000000,101014763904258860293568,224,233.0,13243.0,justminingfr,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,France,2,26879,0.0
6679,2022-05-22,Istari Vision,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,11.23,11.23,647218602750820908006350,342500000000000000000000,5.31,1700.0,0,304718602750820908006255,137,137.0,5305.0,istari_vision,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,Switzerland & Germany,3,16439,0.0
6680,2022-05-22,Staking Agency,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,12.61,12.61,593043634404099262595553,455000000000000000000000,4.87,1500.0,600000000000000000000000,138037838770850419650340,182,182.0,14905.0,staking_agency,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,Romania,4,21839,0.0
6681,2022-05-22,Partner Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9hllllsz2je7q,11.91,11.91,409460999636584993919167,265000000000000000000000,3.36,1600.0,435000000000000000000000,144460970464159875351922,106,106.0,7221.0,partnerstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9hllllsz2je7q,Romania,5,12720,0.0
6682,2022-05-22,â¡ï¸Trust Stakingâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,11.9,11.9,363966804221204562363185,175000000000000000000000,3.01,1000.0,0,191466740279128880578314,70,69.0,10588.0,truststaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,England-Romania-USA-Swiss,6,8400,0.0
6683,2022-05-22,Binance Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc0llllsayxegu,11.01,11.01,308904951671854296856954,75000000000000000000000,2.53,792.0,0,233904950371155476289480,30,30.0,7795.0,binance_staking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc0llllsayxegu,,7,3600,1.0
6684,2022-05-22,The Palm Tree Network,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,12.08,12.08,230643900160933089857738,212500000000000000000000,2.28,1700.0,232500000000000000000000,66094670379201812220796,85,68.0,5063.0,thepalmtreenw,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,Barcelona,8,10440,0.0
6685,2022-05-22,âï¸ Valid Blocks,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq90llllslwfcr3,12.23,12.23,217078698538500368603080,112500000000000000000000,1.88,700.0,220000000000000000000000,117078698538500368603080,45,40.0,5223.0,validblocks,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq90llllslwfcr3,"Sibiu, Romania",9,5400,0.0
6686,2022-05-22,MGStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9lllllsf3mp40,12.42,12.42,226003335387561722058914,115000000000000000000000,1.85,100.0,226000000000000000000000,111003264412795956907444,46,51.0,10027.0,mgstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9lllllsf3mp40,Bucharest,10,5160,0.0
6687,2022-05-22,Empress Staking ð¥ 1 percent fee until 2024 ð¥,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqg8llllsqra25h,12.93,12.93,202364119615232187349976,90000000000000000000000,1.66,100.0,202350000000000000000000,112364068035616184579724,36,41.0,7899.0,empress_genmei,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqg8llllsqra25h,https://t.me/empress_staking,11,4320,0.0
6688,2022-05-22,Chain State Labs,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,12.7,12.7,196693628470683317135307,125000000000000000000000,1.61,1000.0,196500000000000000000000,71693628470683317135300,50,50.0,1504.0,cslabsio,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,,12,6000,0.0
6689,2022-05-22,ARC Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,12.09,12.09,183311824030565840244764,127500000000000000000000,1.56,1500.0,220000000000000000000000,63313684306477556316923,51,48.0,5758.0,arcstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,"Sibiu, Romania",13,6120,0.0
6690,2022-05-22,PrimalBlock,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,13.68,13.68,180015162680443748618376,150000000000000000000000,1.47,1000.0,180000000000000000000000,30015157398584763303540,60,100.0,5454.0,primalblock,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,Matrix,14,7200,0.0
6691,2022-05-22,UnitedGroup,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,12.08,12.08,179561118136035124743510,117500000000000000000000,1.47,1500.0,200000000000000000000000,62056118136035124743494,47,47.0,2767.0,unitedgroup,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,Sibiu - Romania,15,5640,0.0
6692,2022-05-22,Helios Staking ð¥â,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,12.24,12.24,174970429194564588039153,95000000000000000000000,1.43,1000.0,175000000000000000000000,79959319877410756208052,38,110.0,5407.0,heliosstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,"Amsterdam, the Netherlands",16,4560,0.0
6693,2022-05-22,Everstake company,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,11.98,11.98,159249175304422631803455,110000000000000000000000,1.3,1500.0,182000000000000000000000,49249175304422631803452,44,100.0,3658.0,everstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,"Kyiv, Ukraine",17,5160,0.0
6694,2022-05-22,Alchemist Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqfhllllscrt56r,12.36,12.36,154524502971185040277873,87500000000000000000000,1.26,1000.0,157000000000000000000000,67024502971185040277850,35,42.0,7570.0,stakeborg,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqfhllllscrt56r,,18,4200,1.0
6695,2022-05-22,Equinoxe Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqh0lllls49nadp,12.66,12.66,134436087885753916433809,50000000000000000000000,1.1,1.0,0,84435970289590431934080,20,26.0,1617.0,equinoxecapital,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqh0lllls49nadp,Romania,19,2399,1.0
6696,2022-05-22,ProCrypto ð Distributed Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,12.41,12.41,125408743889738299444297,102500000000000000000000,1.03,100.0,129129000000000000000000,22908622620977015914529,41,50.0,7587.0,procryptostaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,Global,20,4065,0.0
6697,2022-05-22,â¡ï¸Middle Staking ð«ð·,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,12.37,12.37,92901252321506611863919,75000000000000000000000,0.76,1500.0,93000000000000000000000,17901252321506611863900,30,55.0,3006.0,middlestakingfr,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,France,23,3479,0.0
6698,2022-05-22,Oxsy AI,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,15.84,15.84,5265701302573185218255,92500000000000000000000,0.76,0.0,5000000000000000000000,265701302573185218254,37,2.0,7.0,oxsy,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,"Sibiu, Romania",24,5140,0.0
6699,2022-05-22,P2P Validator,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm8llllsyhrgzd,12.19,12.19,79831625928929953916777,42500000000000000000000,0.65,1000.0,80000000000000000000000,37331625928929953916776,17,17.0,995.0,p2p_org_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm8llllsyhrgzd,Milky Way,26,2039,1.0
6700,2022-05-22,Staked,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,10.38,10.38,77289180453496927644521,22500000000000000000000,0.63,1500.0,0,54789180453496927644516,9,10.0,703.0,stakedinc,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,http://staked.us,29,1080,1.0
6701,2022-05-22,Titan Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,12.21,12.21,66192746916078618769116,50000000000000000000000,0.54,1300.0,68000000000000000000000,16192746916078618769100,20,20.0,1769.0,titanstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,"Sibiu, Romania",30,2279,0.0
6702,2022-05-22,Carpathian Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,12.1,12.1,46304897491554015530429,55000000000000000000000,0.52,1600.0,60000000000000000000000,9304897491554015530416,22,90.0,3043.0,carpathianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Sibiu in the â¥ of the Carpathian mountains,31,2639,0.0
6703,2022-05-22,Incal (16 nodes)âï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd8llllslmf3hu,13.41,13.41,55650817362396842476260,47500000000000000000000,0.52,800.0,55650000000000000000000,15963177329892903031879,19,20.0,1931.0,incal,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd8llllslmf3hu,Decentralized,32,2279,0.0
6704,2022-05-22,Forbole,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,11.81,11.81,62841744372824226358783,37500000000000000000000,0.51,1500.0,85000000000000000000000,25341744372824226358770,15,22.0,740.0,forbole,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,Cosmos,33,1799,0.0
6705,2022-05-22,Trust Staking US,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq08llllsrvplwg,11.88,11.88,61364578657243920071943,37500000000000000000000,0.5,1500.0,100000000000000000000000,23864578657243920071940,15,15.0,618.0,truststakingus,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq08llllsrvplwg,United States,34,1799,1.0
6706,2022-05-22,Stake Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,8.73,8.73,60928038482658791718548,37500000000000000000000,0.5,1500.0,97049370000000000000000,23428038482658791718540,15,15.0,4013.0,stakecapital_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,,35,1719,1.0
6707,2022-05-22,Blockdaemon,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,11.14,11.14,54628728277636593358761,17500000000000000000000,0.44,1000.0,0,37128728277636593358761,7,7.0,412.0,bd_validators,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,,37,840,1.0
6708,2022-05-22,Gandalf Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,12.64,12.64,52016893990744919410546,20000000000000000000000,0.42,69.0,60000000000000000000000,32016893990744919410544,8,8.0,1547.0,gandalfnetwork,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Middle Earth,38,960,1.0
6709,2022-05-22,RosettaStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,13.9,13.9,45606081937889880313905,45000000000000000000000,0.41,1000.0,45600000000000000000000,5606076187510686342720,18,16.0,3298.0,rosettastake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,,39,1919,0.0
6710,2022-05-22,B-Harvest,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,12.4,12.4,49997374092122077733712,35000000000000000000000,0.41,1.0,50000000000000000000000,14997374092122077733700,14,20.0,2073.0,bharvest,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,South Korea,40,1439,0.0
6711,2022-05-22,Sikka,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,13.49,13.49,45004243922640432092441,40000000000000000000000,0.36,1300.0,45001000000000000000000,5004243922640432092432,16,20.0,2964.0,sikka_tech,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,"Berkeley, CA",41,1919,0.0
6712,2022-05-22,Smart Chain Connection,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,10.34,10.34,43680967105359348443419,20000000000000000000000,0.35,1000.0,0,23680967105359348443416,8,8.0,1433.0,smartchaincnx,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,"Oregon, USA",42,840,1.0
6713,2022-05-22,Alchemy Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,13.59,13.59,42499622843646447161034,40000000000000000000000,0.34,1399.0,42500000000000000000000,2499911820235596011008,16,19.0,2878.0,alchemycapital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Planet Earth,44,1919,0.0
6714,2022-05-22,Inception Network,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,11.7,11.7,40339200451202686852300,12500000000000000000000,0.33,500.0,45000000000000000000000,27839166726936120506565,5,5.0,1928.0,inceptionnetwork,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,,45,600,0.0
